No.,Districts,Provinces,Company Name,Authorized Capital,Asset 61,Asset 62,Asset 63,Asset 64,Rev 61,Rev 62,Rev 63,Rev 64,Profit 61,Profit 62,Profit 63,Profit 64,ROA 61,ROA 62,ROA 63,ROA 64,ROE 61,ROE 62,ROE 63,ROE 64,NP 61,NP 62,NP 63,NP 64,Current 61,Current 62,Current 63,Current 64,Quick 61,Quick 62,Quick 63,Quick 64,A_Tirnover61,A_Tirnover62,A_Tirnover63,A_Tirnover64,DA 61,DA 62,DA 63,DA 64,DE 61,DE 62,DE 63,DE 64
547,ศรีจันทร์,ขอนแก่น,ศูนย์บริการขอนแก่นไทยแลนด์,"7,000,000.00","263,433,474.39","248,349,716.95","238,566,082.44","230,037,529.24","459,068,864.75","433,406,700.80","437,752,299.75","361,466,411.07","10,075,107.18","9,889,316.94","9,388,723.29","8,333,700.42",4.01,3.86,3.86,3.56,8.44,7.65,6.76,5.64,2.19,2.28,2.14,2.31,1.05,1.12,1.21,1.28,8.21,7.52,9.83,10.63,1.83,1.69,1.8,1.54,0.53,0.46,0.4,0.34,1.12,0.85,0.66,0.51
548,ศรีจันทร์,ขอนแก่น,สถานีบริการน้ำมันเอส.พี. เซอร์วิส,"200,000.00","33,587,824.26","27,322,233.97","24,422,015.07","20,846,653.60","175,445,644.39","148,062,876.75","109,022,867.92","102,993,816.68","105,447.23","-819,128.39","-30,315.01","-1,204,819.69",0.3,-2.69,-0.12,-5.32,1.03,-9.23,-0.43,-20.23,0.06,-0.55,-0.03,-1.17,0.46,0.51,0.68,0.44,-,-,-,29.62,5.05,4.86,4.21,4.55,0.69,0.73,0.73,0.74,2.26,2.66,2.72,2.9
549,ศรีจันทร์,ขอนแก่น,สากลนาฬิกา,"2,000,000.00","3,306,921.00","8,538,890.23","16,604,889.82","15,489,944.26","3,959,403.11","12,472,544.48","60,654,455.96","75,507,154.50","350,601.69","625,379.66","677,565.28","841,845.26",10.08,10.56,5.39,5.25,14.51,21.54,19.06,19.51,8.85,5.01,1.12,1.11,4.62,1.6,1.31,1.44,"11,654.73",-,-,-,1.14,2.11,4.82,4.71,0.22,0.62,0.77,0.69,0.28,1.65,3.26,2.27
550,ศรีจันทร์,ขอนแก่น,สามัญนิติบุคคลเต็งซุ่นฮะ,"600,000.00","8,416,546.10","8,691,015.06","7,947,650.12","8,773,518.65","41,066,561.27","48,769,630.47","53,443,756.02","45,983,415.27","178,107.01","-979,187.99","287,390.38","220,285.94",2.18,-11.45,3.45,2.63,2.7,-16.34,5.28,3.87,0.43,-2.01,0.54,0.48,2.93,2.53,3.33,2.93,-,-,-,-,5.02,5.7,6.42,5.5,0.2,0.39,0.3,0.34,0.26,0.64,0.42,0.51
551,ศรีจันทร์,ขอนแก่น,สำนักงานตัวแทนบริษัทวิริยะประกันภัย จำกัด,"2,000,000,000.00","71,268,678,014.69","74,568,382,067.45","74,182,713,565.26","79,723,472,335.82","37,630,528,539.53","39,863,635,188.34","37,774,793,751.54","40,904,429,025.57","1,152,135,836.10","1,307,440,735.54","807,861,876.19","720,067,040.55",1.67,1.79,1.09,0.94,3.33,3.54,2.19,1.94,3.06,3.28,2.14,1.76,2.37,2.42,2.17,0.27,9,9.79,9.26,8.36,0.54,0.55,0.51,0.53,0.5,0.49,0.52,0.52,0.98,0.96,1.08,1.07
552,ศรีจันทร์,ขอนแก่น,สุนทรี,"1,000,000.00",,"102,193.46","102,193.46","92,193.46",,"222,056.08",-,-,,"-155,806.54","-17,000.00","-17,000.00",,-152.46,-16.64,-17.49,,-165.41,-19.84,-24.75,,-70.17,-,-,,12.77,4.09,2.88,,-,-,-,,2.17,-,-,,0.08,0.24,0.35,,0.08,0.32,0.53
553,ศรีจันทร์,ขอนแก่น,ห้างทองกาญจนาภิเษก,"5,000,000.00","7,654,678.08","6,302,947.09","7,692,554.66","6,479,123.50","46,357,436.75","48,042,159.67","59,975,908.83","39,908,871.60","106,479.86","143,182.28","192,045.60","182,415.86",1.4,2.05,2.74,2.57,2.12,2.78,3.61,3.31,0.23,0.3,0.32,0.46,2.97,0.3,0.32,0.46,"1,013.31","1,770.19","1,950.40","1,608.61",6.11,6.88,8.57,5.63,0.34,0.17,0.3,0.14,0.51,0.21,0.42,0.16
554,ศรีจันทร์,ขอนแก่น,ห้างทองกิจสุวรรณ,"5,000,000.00","16,237,659.34","11,752,290.53","18,322,598.89","14,163,055.89","19,693,598.97","17,182,962.23","11,928,404.17","10,333,865.13","589,699.44","612,755.87","678,190.97","540,279.85",3.05,4.38,4.51,3.33,9.6,9.09,9.18,6.76,2.99,3.57,5.69,5.23,1.65,2.49,1.72,2.39,-,-,-,-,1.02,1.23,0.79,0.64,0.6,0.4,0.58,0.42,1.52,0.67,1.37,0.71
555,ศรีจันทร์,ขอนแก่น,ห้างทองจูท่งเฮง,"5,000,000.00","7,402,112.06","7,365,790.20","8,034,290.08","7,442,958.40","16,645,914.69","5,433,132.68","4,832,924.00","3,433,474.67","87,770.93","212,883.99","230,163.04","108,946.53",1.4,2.88,2.99,1.41,1.71,4.03,4.18,1.92,0.53,3.92,4.76,3.17,3.33,3.73,3.33,4.35,243.72,17,8.47,6.02,2.66,0.74,0.63,0.44,0.3,0.27,0.3,0.23,0.43,0.37,0.43,0.3
556,ศรีจันทร์,ขอนแก่น,ห้างทองจูอยู่เฮง,"3,000,000.00","2,931,569.74","2,994,368.34","3,338,364.95","3,133,686.60","635,497.16","922,834.46","619,705.42","741,562.39","31,613.57","76,349.42","46,024.75","46,024.75",1.09,2.58,1.45,2.94,1.1,2.6,1.54,3.11,4.97,8.27,7.43,12.85,83.23,138.17,10.44,159.3,5.12,7.59,4.52,5.19,0.22,0.31,0.2,0.23,0.01,0.01,0.1,0.01,0.01,0.01,0.11,0.01
557,ศรีจันทร์,ขอนแก่น,ห้างทองไทยสุวรรณ,"5,000,000.00","32,358,668.29","32,377,993.42","31,922,789.41","40,417,103.24","21,607,693.22","19,130,847.34","16,124,040.30","13,258,079.95","-53,126.15","459,912.21","575,673.83","534,357.42",-0.2,1.42,1.79,1.48,-0.94,7.86,9.04,7.72,-0.25,2.4,3.57,4.03,1.21,1.23,1.26,1.21,-,-,-,-,0.81,0.59,0.5,0.37,0.83,0.81,0.79,0.82,4.76,4.33,3.8,4.62
558,ศรีจันทร์,ขอนแก่น,ห้างทองแม่ทองพูล,"110,000,000.00","417,649,221.65","326,442,268.50","270,087,161.59","532,895,963.15","3,716,103,333.62","3,616,183,591.35","4,132,481,553.03","3,073,372,335.10","922,615.01","2,196,327.22","2,668,028.94","2,318,411.46",0.22,0.59,0.89,0.58,1.77,2.55,2.2,1.88,0.02,0.06,0.06,0.08,3.14,1.96,1.89,3.33,-,-,-,-,9.05,9.72,13.86,7.65,0.87,0.63,0.55,0.77,6.94,1.73,1.21,3.27
559,ศรีจันทร์,ขอนแก่น,ห้างทองสุวรรณนคร,"5,000,000.00","21,019,770.01","20,937,936.52","16,814,610.77","18,064,774.18","30,467,673.09","26,442,929.75","22,716,968.85","12,242,009.98","271,761.39","283,482.43","411,007.67","305,649.83",1.39,1.35,2.18,1.75,4.6,4.58,6.29,4.44,0.89,1.07,1.81,2.5,1.4,34.59,26.07,1.77,-,-,-,-,1.56,1.26,1.2,0.7,0.71,0.7,0.6,0.61,2.48,2.31,1.5,1.57
560,ศรีจันทร์,ขอนแก่น,ห้างทองเสถียร (เอ็งฮั่วเฮง),"5,000,000.00","8,644,451.58","9,213,073.70","7,684,000.42","7,723,370.41","3,252,508.44","2,610,222.66","4,704,167.44","1,451,238.83","227,182.80","227,552.11","375,963.57","5,617.06",2.57,2.55,4.45,0.07,4.2,4.04,6.33,0.09,6.98,8.72,7.99,0.39,2.77,2.66,4.94,4.86,-,-,-,-,0.37,0.29,0.56,0.19,0.36,0.38,0.2,0.21,0.56,0.6,0.25,0.26
561,ศรีจันทร์,ขอนแก่น,ห้างทองเองเกียฮึ้ง,"5,000,000.00","11,185,566.46","9,518,222.43","11,305,459.90","12,778,764.66","20,105,874.70","17,218,767.24","23,902,430.68","10,980,633.61","-481,892.26","17,239.04","69,481.40","46,230.93",-4.15,0.17,0.67,0.38,-10.17,0.38,1.53,1,-2.4,0.1,0.29,0.42,3.37,5.78,2.71,2,-,-,-,-,1.73,1.66,2.3,0.91,0.6,0.53,0.59,0.64,1.49,1.11,1.47,1.76
562,ศรีจันทร์,ขอนแก่น,ห้างทองเองโฮยฮึ้ง,"5,000,000.00","5,440,402.15","8,062,748.25","11,682,460.25","12,063,923.86","16,804,871.39","12,184,229.95","14,049,637.42","11,966,453.66","148,853.56","227,230.38","216,484.48","288,933.88",2.77,3.37,2.19,2.43,2.8,4.13,3.78,4.83,0.89,1.86,1.54,2.41,104.08,3.29,2,2.03,777.1,"1,710.07",-,-,3.13,1.8,1.42,1.01,0.01,0.3,0.5,0.49,0.01,0.44,1,0.97
563,ศรีจันทร์,ขอนแก่น,ห้างเพชรทองเองฮุยฮึ้ง (ถาวร),"5,000,000.00","5,440,402.15","8,062,748.25","11,682,460.25","12,063,923.86","16,804,871.39","12,184,229.95","14,049,637.42","11,966,453.66","148,853.56","227,230.38","216,484.48","288,933.88",2.77,3.37,2.19,2.43,2.8,4.13,3.78,4.83,0.89,1.86,1.54,2.41,104.08,3.29,2,2.03,777.1,"1,710.07",-,-,3.13,1.8,1.42,1.01,0.01,0.3,0.5,0.49,0.01,0.44,1,0.97
564,ศรีจันทร์,ขอนแก่น,ห้างหุ้นส่วนจำกัดเกษตรการยนต์,"1,000,000.00","6,606,582.38","6,929,528.41","7,246,662.72","7,572,268.18","1,198,200.00","1,001,805.20","844,800.00","809,700.00","351,054.27","329,616.59","320,183.92","325,894.16",5.46,4.87,4.52,4.4,5.48,4.88,4.53,4.41,29.3,32.9,37.9,40.25,106.29,149.57,169.28,160.03,-,-,-,-,0.19,0.15,0.12,0.11,-,-,-,-,-,-,-,-
565,ศรีจันทร์,ขอนแก่น,ห้างหุ้นส่วนจำกัดขอนแก่นกิ่งฟ้า,"5,000,000.00","17,335,170.12","17,833,573.57","21,692,712.85","22,031,739.17","8,662,187.05","8,648,743.49","10,530,488.53","13,521,117.29","857,140.15","839,369.42","1,013,858.45","1,136,236.75",5.09,4.77,5.13,5.2,6.17,5.7,6.47,6.79,9.9,9.71,9.63,8.4,11.67,22.45,4.07,5.53,-,-,-,-,0.51,0.49,0.53,0.62,0.17,0.15,0.25,0.21,0.21,0.18,0.34,0.27
566,ศรีจันทร์,ขอนแก่น,ห้างหุ้นส่วนจำกัดขอนแก่นไทยแลนด์,"7,000,000.00","263,433,474.39","248,349,716.95","238,566,082.44","230,037,529.24","459,068,864.75","433,406,700.80","437,752,299.75","361,466,411.07","10,075,107.18","9,889,316.94","9,388,723.29","8,333,700.42",4.01,3.86,3.86,3.56,8.44,7.65,6.76,5.64,2.19,2.28,2.14,2.31,1.05,1.12,1.21,1.28,8.21,7.52,9.83,10.63,1.83,1.69,1.8,1.54,0.53,0.46,0.4,0.34,1.12,0.85,0.66,0.51
567,ศรีจันทร์,ขอนแก่น,ห้างหุ้นส่วนจำกัดซียูเอส (1999),"2,000,000.00","14,490,966.28","18,417,987.95","19,596,298.47","20,833,700.32","42,359,009.78","52,689,158.75","44,163,778.58","49,052,323.71","640,727.72","685,633.34","570,496.47","894,887.98",4.1,4.17,3,4.43,7.38,6.96,5.2,7.64,1.51,1.3,1.29,1.82,2.6,4.64,3.85,4.11,18.45,25.42,28.36,27.55,2.71,3.2,2.32,2.43,0.38,0.42,0.43,0.42,0.61,0.72,0.74,0.71
568,ศรีจันทร์,ขอนแก่น,ห้างหุ้นส่วนจำกัดซูเลียนขอนแก่นเอเยนซี่เคเคเอ,"1,000,000.00","15,904,588.83","16,332,393.55","16,792,805.07","17,230,991.61","10,217,973.23","8,945,877.18","8,028,512.06","7,907,301.87","445,954.35","427,470.16","362,432.02","335,455.58",2.84,2.65,2.19,1.97,2.85,2.66,2.2,1.99,4.36,4.78,4.51,4.24,86.92,57.35,9.52,7.08,-,-,-,-,0.65,0.56,0.48,0.46,-,-,0.01,0.01,-,-,0.01,0.01
569,ศรีจันทร์,ขอนแก่น,ห้างหุ้นส่วนจำกัดวัฒนาออฟฟิศเมท,"1,000,000.00","8,510,430.10","7,605,988.38","8,396,366.84","8,842,553.52","8,119,058.40","7,098,886.98","6,080,902.10","7,226,595.77","422,999.09","200,493.05","442,786.83","370,707.47",5.45,2.49,5.53,4.3,6.27,2.84,6,4.76,5.21,2.82,7.28,5.13,5.48,17.05,10.58,10.17,7.98,9.72,10.67,9.74,1.05,0.88,0.76,0.84,0.18,0.06,0.09,0.1,0.22,0.06,0.1,0.11
570,ศรีจันทร์,ขอนแก่น,ห้างหุ้นส่วนจำกัดศิริวัฒน์อพาร์ทเมนท์,"500,000.00","4,574,008.90","4,905,496.27","3,525,173.90","3,641,625.93","652,053.68","876,555.72","666,095.22","782,990.45","76,367.46","321,538.56","117,134.44","117,973.03",1.68,6.78,2.78,3.29,1.71,6.88,2.83,3.36,11.71,36.68,17.59,15.07,72.89,67.79,46.49,48.95,62.77,87.28,40.19,28.64,0.14,0.18,0.16,0.22,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02
571,ศรีจันทร์,ขอนแก่น,ออพติคัล 88,"5,000,000.00","314,259,149.00","288,325,567.00","284,326,685.00","199,983,499.00","266,638,636.00","266,039,735.00","258,621,816.00","185,732,346.00","-19,925,853.00","-22,539,336.00","743,889.00","-85,354,968.00",-6.02,-7.48,0.26,-35.25,-7.19,-8.76,0.3,-41.84,-7.47,-8.47,0.29,-45.96,5.15,5.81,8.57,5.48,68.05,91.45,64.38,52.8,0.81,0.88,0.9,0.77,0.15,0.15,0.13,0.19,0.17,0.17,0.15,0.24
572,ศรีจันทร์,ขอนแก่น,อู่ 222 คาร์,"9,000,000.00","474,266.63","5,391,697.27","10,236,371.30","11,994,579.37","2,000.00","1,640,099.33","2,582,112.15","5,295,890.70","-3,500.00","155,254.74","392,027.27","484,372.88",-0.73,5.29,5.02,4.36,-0.74,5.31,7.04,6.05,-175,9.47,15.18,9.15,86.23,212.14,1.98,6.63,0.17,125.88,207.37,450.84,-,0.56,0.33,0.48,0.01,-,0.44,0.15,0.01,-,0.78,0.17
573,ศรีจันทร์,ขอนแก่น,ไอทีคอนเนอร์ จำกัด,"5,000,000.00","23,140,509.09","33,579,915.92","34,175,453.79","37,153,442.72","68,564,558.66","68,797,933.95","74,622,767.36","71,536,166.54","2,510,089.74","2,526,686.48","2,454,406.79","2,520,734.38",10.75,8.91,7.24,7.07,23.45,19.88,16.41,14.45,3.66,3.67,3.29,3.52,2.39,1.97,2.68,2.79,12.48,13.04,7.77,5.77,2.94,2.43,2.2,2.01,0.49,0.59,0.53,0.5,0.98,1.45,1.11,0.99
574,ศรีจันทร์,ขอนแก่น,ไอทีซิตี้,"366,398,859.00","1,454,358,864.00","1,895,821,892.00","3,014,514,289.00","4,247,010,380.00","5,109,610,645.00","4,659,852,047.00","4,212,643,856.00","7,636,199,665.00","32,807,504.00","-13,623,999.00","-39,896,073.00","180,247,012.00",2.23,-0.81,-1.62,4.96,4.1,-1.56,-4.27,17.98,0.64,-0.29,-0.95,2.36,1.72,1.33,1.01,0.88,42.06,18.19,7.13,14.56,3.47,2.78,1.72,2.1,0.46,0.5,0.7,0.74,0.84,0.98,2.31,2.88
575,ศรีจันทร์,ขอนแก่น,ฮ้อยานยนต์ขอนแก่นแก๊ส,"1,000,000.00","876,750.68","801,688.66","817,002.65","715,898.54","6,889,421.26","5,780,661.23","4,993,460.40","5,844,634.97","218,011.87","218,880.02","285,642.25","355,655.91",24.07,26.08,35.29,46.4,-14.16,-16.56,-26.71,-47.51,3.16,3.79,5.72,6.09,0.06,0.06,0.11,0.12,310.22,316.72,311.33,400.5,7.61,6.89,6.17,7.63,2.63,2.51,2.13,1.8,-1.61,-1.66,-1.88,-2.25
576,อารีย์-ประดิพัทธ์,กทม.,Century 21 Property Link,"1,000,000.00","4,567,014.98","2,137,355.03","358,366.96","1,023,364.28","7,326,278.60","7,121,896.28","6,471,696.85","11,504,568.80","-1,002,545.74","-1,951,702.99","-2,810,488.03","-1,798,295.53",-21.38,-58.22,-225.22,-260.3,-24.51,-74.7,"-1,212.84",86.76,-13.68,-27.4,-43.43,-15.63,0.61,0.39,0.48,0.81,34.65,37.45,31.76,23.33,1.56,2.12,5.19,16.65,0.21,0.23,4.27,3.9,0.27,0.31,-1.31,-1.34
577,อารีย์-ประดิพัทธ์,กทม.,DECORAMA,"10,000,000.00","47,760,006.40","25,968,730.62","26,836,071.79","27,332,252.67","2,183,691.61","5,709,459.25","13,344,766.72","5,299,928.80","-4,061,529.04","-1,825,539.45","2,148,548.06","-948,849.92",-7.39,-4.95,8.14,-3.5,-43.31,-28.38,32.58,-13.19,-185.99,-31.97,16.1,-17.9,8.7,4.14,4.72,3.64,0.22,1.07,1.84,0.62,0.04,0.15,0.51,0.2,0.85,0.79,0.71,0.75,5.5,3.7,2.5,3.07
578,อารีย์-ประดิพัทธ์,กทม.,Digital Associates,"15,000,000.00","90,134,042.39","113,923,257.43","124,001,333.51","135,640,650.73","76,404,766.85","168,273,241.97","135,089,161.93","121,157,548.86","3,240,616.06","3,426,828.01","5,725,497.18","4,635,091.67",4.65,3.36,4.81,3.57,9.38,9.05,13.49,9.73,4.24,2.04,4.24,3.83,1.55,1.39,1.81,2.33,2.46,3.28,1.74,1.3,1.1,1.65,1.14,0.93,0.6,0.65,0.63,0.63,1.49,1.88,1.74,1.72
579,อารีย์-ประดิพัทธ์,กทม.,Food Lab Thailand (บริษัท ฟู๊ดแล็บ จำกัด สำนักงานใหญ่),"114,000,000.00","87,411,984.15","73,067,892.27","71,904,261.75","84,099,417.75","8,182,446.10","11,108,153.63","17,297,738.98","30,768,663.80","-18,316,294.67","-33,595,010.15","-30,930,041.77","-25,750,029.67",-25.08,-41.87,-42.67,-33.01,101.39,-965.62,-961.58,142.08,-223.85,-302.44,-178.81,-83.69,18.38,5.87,3.53,4.04,12.59,13.55,27.54,27.02,0.11,0.14,0.24,0.39,1.05,0.84,1.07,1.37,-19.51,5.25,-14.7,-3.71
580,อารีย์-ประดิพัทธ์,กทม.,"Multilink Co.,Ltd.","10,000,000.00","14,951,224.95","14,722,705.96","12,213,025.38","12,438,594.82","21,083,039.78","15,894,982.12","12,164,236.93","8,480,184.14","1,136,129.65","-3,449,350.28","882,937.71","-41,268.47",7.49,-23.25,6.56,-0.33,7.84,-27.06,7.67,-0.35,5.39,-21.7,7.26,-0.49,21.73,3.25,34.85,17.05,26.32,5.38,4.25,10.98,1.39,1.07,0.9,0.69,0.03,0.25,0.02,0.05,0.04,0.33,0.02,0.05
581,อารีย์-ประดิพัทธ์,กทม.,Paknang.bkk อาหารใต้,"4,000,000.00",,,"3,130,337.97","2,653,291.09",,,"1,408,986.23","1,767,440.48",,,"-876,662.03","-857,920.37",,,-28.01,-29.67,,,-28.07,-31.84,,,-62.22,-48.54,,,53.13,1.15,,,-,-,,,0.45,0.61,,,-,0.15,,,-,0.17
582,อารีย์-ประดิพัทธ์,กทม.,Phisit Intergroup Co.ltd,"240,000,000.00","919,864,847.05","927,790,311.68","877,301,354.80","1,099,840,582.63","519,716,061.63","551,953,960.38","451,031,264.61","506,056,592.97","-1,822,324.26","14,332,156.41","10,749,396.74","8,855,625.86",-0.21,1.55,1.19,0.9,-0.59,4.65,3.4,2.75,-0.35,2.6,2.38,1.75,1.92,2.39,2.24,2.74,3.7,3.85,3.81,4.96,0.6,0.6,0.5,0.51,0.67,0.66,0.64,0.7,2.03,1.97,1.75,2.38
583,อารีย์-ประดิพัทธ์,กทม.,POLKA DOT GROUP COMPANY LIMITED,"500,000.00","1,129,703.31","1,244,228.87","1,039,443.10","970,299.44","1,464,299.48","596,554.04","580,998.07",111.71,"42,326.98","37,504.93","41,370.44","-63,135.87",3.36,3.16,3.62,-6.28,29.74,20.58,18.66,-29.95,2.89,6.29,7.12,"-56,517.65",1.05,1.11,1.24,1.2,23.92,13.65,176.1,0.1,1.16,0.5,0.51,-,0.86,0.84,0.77,0.82,5.91,5.19,3.29,4.41
584,อารีย์-ประดิพัทธ์,กทม.,polomaker,"4,000,000.00","3,357,622.18","3,910,393.23","4,315,614.08","5,056,092.56","3,756,903.30","4,614,588.18","3,866,038.30","4,085,180.96","549,521.92","552,704.15","394,381.93","717,326.46",17.85,15.21,9.59,15.31,18.95,16.01,10.05,16.01,14.63,11.98,10.2,17.56,11.97,10.61,12.12,14.25,7.83,8.53,6.23,3.97,1.22,1.27,0.94,0.87,0.05,0.05,0.04,0.04,0.06,0.05,0.05,0.04
585,อารีย์-ประดิพัทธ์,กทม.,"STS CORPORATION CO., LTD.","19,924,520.00",,,"532,943,645.62","527,205,028.94",,,"339,695,521.50","488,785,705.12",,,"9,028,966.84","21,636,563.44",,,1.69,4.08,,,2.08,5.03,,,2.66,4.43,,,1.48,3.81,,,3.88,5.48,,,0.64,0.92,,,0.18,0.19,,,0.23,0.24
586,อารีย์-ประดิพัทธ์,กทม.,"STS ENGINEERING CONSULTANTS CO., LTD.","30,000,000.00","122,422,606.79","173,191,058.37","210,342,297.78","118,977,043.13","182,684,545.60","237,014,220.97","176,311,145.90","183,215,001.88","17,718,017.98","54,756,458.94","3,294,550.20","21,395,661.61",15.13,37.05,1.72,12.99,18.52,47.29,2.35,21.65,9.7,23.1,1.87,11.68,5.75,9.99,3.74,2.4,5.9,6.49,4.36,4.51,1.56,1.6,0.92,1.11,0.24,0.2,0.33,0.53,0.31,0.25,0.48,1.13
587,อารีย์-ประดิพัทธ์,กทม.,tokyobike,"12,000,000.00","7,668,788.08","6,910,829.95","6,601,916.26","5,460,984.11","6,003,578.68","4,369,159.85","4,188,169.64","1,954,542.69","-2,760,769.98","-501,425.03","-234,465.72","-695,193.09",-30.77,-6.88,-3.47,-11.53,-35.75,-8.23,-4.1,-13.22,-45.99,-11.48,-5.6,-35.57,5.55,6.28,6.45,9.79,123.67,-,12.96,3.78,0.67,0.6,0.62,0.32,0.17,0.15,0.15,0.1,0.21,0.18,0.18,0.11
588,อารีย์-ประดิพัทธ์,กทม.,WOW SPORTS COMPANY LIMITED,"1,000,000.00","2,225,962.34","1,899,772.81","2,339,021.15","2,409,319.07","5,126,054.61","5,161,077.24","5,539,848.98","4,160,322.98","68,537.65","257,483.50","266,406.32","271,048.19",3.17,12.48,12.57,11.42,4.38,14.9,13.39,12,1.34,4.99,4.81,6.52,3.13,42.83,10.65,129.08,-,-,-,-,2.37,2.5,2.61,1.75,0.28,0.02,0.09,0.01,0.39,0.02,0.1,0.01
589,อารีย์-ประดิพัทธ์,กทม.,กัลยา,"1,000,000.00","1,616,115.23","3,289,344.08","4,383,625.61","4,895,160.64","1,456,152.64","2,020,495.06","1,430,349.43","1,145,068.46","1,142,509.59","1,609,983.82","909,734.98","627,254.17",70.69,65.64,23.71,13.52,78.01,70.94,25.78,14.59,78.46,79.68,63.6,54.78,10.55,13.96,10.31,16,490.29,29.52,14.1,31.86,0.9,0.82,0.37,0.25,0.09,0.07,0.09,0.06,0.1,0.07,0.1,0.06
590,อารีย์-ประดิพัทธ์,กทม.,กิฟฟารีนสาขาพหลโยธิน (GIFFARINE),"150,000,000.00","2,808,509,141.93","2,715,971,271.31","2,823,032,536.94","2,925,346,570.32","4,205,758,877.75","4,424,373,179.00","5,033,665,658.80","4,751,323,066.06","110,882,343.78","100,205,233.22","344,432,319.34","380,496,938.05",3.94,3.63,12.44,13.24,4.53,4.16,14.13,14.91,2.64,2.26,6.84,8.01,3.74,3.94,4.45,5.02,87.93,95.61,174.61,261.45,1.49,1.6,1.82,1.65,0.13,0.12,0.12,0.11,0.15,0.14,0.13,0.12
591,อารีย์-ประดิพัทธ์,กทม.,ครัวชุมสาย,"3,000,000.00","1,078,226.26","1,375,942.63","2,308,651.07","2,478,935.95","12,719,969.81","16,669,269.84","25,815,666.34","15,318,670.71","-2,648,095.09","-342,597.42","1,189,746.98","255,431.43",-188.25,-27.92,64.58,10.67,540.6,17.26,-211.84,22,-20.82,-2.06,4.61,1.67,0.25,0.36,1.16,1.35,"7,436.21","8,585.15","2,439.82",765.17,9.04,13.58,14.01,6.4,2.68,2.57,0.55,0.48,-1.59,-1.64,1.23,0.92
592,อารีย์-ประดิพัทธ์,กทม.,คุ้ม (1971) จำกัด,"4,000,000.00","5,907,250.07","5,856,657.21","5,970,155.03","6,019,593.36","2,289,436.74","1,932,930.74","1,227,246.01","1,822,303.71","-1,405,793.33","-953,324.83","-664,724.89","-403,930.64",-23.8,-16.21,-11.24,-6.74,42.21,21.14,12.5,6.9,-61.4,-49.32,-54.16,-22.17,0.57,0.53,0.51,0.5,-,-,-,-,0.39,0.33,0.21,0.3,1.68,1.85,1.95,2.01,-2.46,-2.17,-2.06,-1.99
593,อารีย์-ประดิพัทธ์,กทม.,ดี เอ็กซ์ อินโนเวชั่น จำกัด,"17,466,220.00","1,138,294.52","593,034.07","1,068,047.25","887,389.24","3,624,097.11","2,133,780.34","5,049,355.22","5,236,879.04","-4,736,908.62","-5,950,608.63","-3,127,553.96","-2,778,471.12",-426.64,-687.4,-376.57,-284.18,41.61,35.57,14.71,11.47,-130.71,-278.88,-61.94,-53.06,0.07,0.02,0.03,0.02,7.04,5.07,10.59,9.96,3.26,2.46,6.08,5.36,13.08,34.22,22.38,29.86,-1.08,-1.03,-1.05,-1.03
