Image ID,RGB,Hue,SortColor,geometry,centroid,latitude,longitude,ZipCode,LandUse,OwnerType,YearBuilt,YearBin,SVI_ID,SortYear
528,"(140, 127, 126)",3,429,"POLYGON ((-73.94623838537522 40.82507140702564, -73.94623838537522 40.82579058035013, -73.94695755869971 40.82579058035013, -73.94695755869971 40.82507140702564, -73.94623838537522 40.82507140702564))",POINT (-73.94659797203747 40.82543099368788),40.82543099368788,-73.94659797203747,10031,3.0,,1926,1,528,380
79,"(73, 103, 136)",149,602,"POLYGON ((-73.96134102518938 40.813564633833785, -73.96134102518938 40.814283807158276, -73.96206019851387 40.814283807158276, -73.96206019851387 40.813564633833785, -73.96134102518938 40.813564633833785))",POINT (-73.96170061185163 40.813924220496034),40.813924220496034,-73.96170061185163,10027,8.0,X,1926,1,79,381
97,"(134, 134, 123)",42,428,"POLYGON ((-73.9606218518649 40.814283807158276, -73.9606218518649 40.81500298048277, -73.96134102518938 40.81500298048277, -73.96134102518938 40.814283807158276, -73.9606218518649 40.814283807158276))",POINT (-73.96098143852716 40.81464339382052),40.81464339382052,-73.96098143852716,10027,3.0,,1926,1,97,382
106,"(136, 137, 138)",148,354,"POLYGON ((-73.95990267854042 40.80709207391337, -73.95990267854042 40.80781124723786, -73.9606218518649 40.80781124723786, -73.9606218518649 40.80709207391337, -73.95990267854042 40.80709207391337))",POINT (-73.96026226520264 40.80745166057561),40.80745166057561,-73.96026226520264,10027,8.0,X,1926,1,106,383
517,"(165, 167, 169)",148,469,"POLYGON ((-73.94695755869971 40.828667273648094, -73.94695755869971 40.829386446972585, -73.94767673202419 40.829386446972585, -73.94767673202419 40.828667273648094, -73.94695755869971 40.828667273648094))",POINT (-73.94731714536195 40.829026860310336),40.829026860310336,-73.94731714536195,10031,8.0,X,1926,1,517,384
343,"(133, 133, 130)",42,234,"POLYGON ((-73.95271094529558 40.8279481003236, -73.95271094529558 40.828667273648094, -73.95343011862006 40.828667273648094, -73.95343011862006 40.8279481003236, -73.95271094529558 40.8279481003236))",POINT (-73.95307053195782 40.828307686985845),40.828307686985845,-73.95307053195782,10031,3.0,,1926,1,343,385
60,"(157, 137, 121)",18,559,"POLYGON ((-73.96206019851387 40.81068794053582, -73.96206019851387 40.81140711386031, -73.96277937183835 40.81140711386031, -73.96277937183835 40.81068794053582, -73.96206019851387 40.81068794053582))",POINT (-73.96241978517611 40.81104752719807),40.81104752719807,-73.96241978517611,10027,8.0,X,1926,1,60,386
154,"(122, 121, 115)",36,156,"POLYGON ((-73.95846433189145 40.80996876721133, -73.95846433189145 40.81068794053582, -73.95918350521593 40.81068794053582, -73.95918350521593 40.80996876721133, -73.95846433189145 40.80996876721133))",POINT (-73.95882391855369 40.81032835387357),40.81032835387357,-73.95882391855369,10027,4.0,,1926,1,154,387
429,"(117, 119, 125)",159,149,"POLYGON ((-73.94983425199764 40.821475540403185, -73.94983425199764 40.822194713727676, -73.95055342532213 40.822194713727676, -73.95055342532213 40.821475540403185, -73.94983425199764 40.821475540403185))",POINT (-73.95019383865989 40.82183512706542),40.82183512706542,-73.95019383865989,10031,5.0,,1926,1,429,388
575,"(137, 142, 156)",158,384,"POLYGON ((-73.94408086540177 40.82650975367462, -73.94408086540177 40.82722892699911, -73.94480003872626 40.82722892699911, -73.94480003872626 40.82650975367462, -73.94408086540177 40.82650975367462))",POINT (-73.94444045206401 40.82686934033686),40.82686934033686,-73.94444045206401,10031,2.0,,1926,1,575,389
213,"(100, 98, 94)",28,36,"POLYGON ((-73.95702598524248 40.821475540403185, -73.95702598524248 40.822194713727676, -73.95774515856696 40.822194713727676, -73.95774515856696 40.821475540403185, -73.95702598524248 40.821475540403185))",POINT (-73.95738557190472 40.82183512706542),40.82183512706542,-73.95738557190472,10031,5.0,,1926,1,213,390
87,"(158, 140, 116)",24,558,"POLYGON ((-73.9606218518649 40.80709207391337, -73.9606218518649 40.80781124723786, -73.96134102518938 40.80781124723786, -73.96134102518938 40.80709207391337, -73.9606218518649 40.80709207391337))",POINT (-73.96098143852716 40.80745166057561),40.80745166057561,-73.96098143852716,10027,8.0,X,1926,1,87,391
415,"(118, 101, 80)",23,565,"POLYGON ((-73.95055342532213 40.82650975367462, -73.95055342532213 40.82722892699911, -73.95127259864661 40.82722892699911, -73.95127259864661 40.82650975367462, -73.95055342532213 40.82650975367462))",POINT (-73.95091301198437 40.82686934033686),40.82686934033686,-73.95091301198437,10031,1.0,,1926,1,415,392
597,"(155, 158, 165)",157,461,"POLYGON ((-73.9426425187528 40.8279481003236, -73.9426425187528 40.828667273648094, -73.94336169207729 40.828667273648094, -73.94336169207729 40.8279481003236, -73.9426425187528 40.8279481003236))",POINT (-73.94300210541503 40.828307686985845),40.828307686985845,-73.94300210541503,10031,2.0,,1926,1,597,393
613,"(134, 135, 145)",166,350,"POLYGON ((-73.94048499877935 40.8279481003236, -73.94048499877935 40.828667273648094, -73.94120417210384 40.828667273648094, -73.94120417210384 40.8279481003236, -73.94048499877935 40.8279481003236))",POINT (-73.9408445854416 40.828307686985845),40.828307686985845,-73.9408445854416,10031,3.0,,1926,1,613,394
161,"(105, 104, 103)",21,65,"POLYGON ((-73.95846433189145 40.81500298048277, -73.95846433189145 40.81572215380726, -73.95918350521593 40.81572215380726, -73.95918350521593 40.81500298048277, -73.95846433189145 40.81500298048277))",POINT (-73.95882391855369 40.815362567145016),40.815362567145016,-73.95882391855369,10027,4.0,,1926,1,161,395
430,"(142, 137, 126)",29,424,"POLYGON ((-73.94983425199764 40.822194713727676, -73.94983425199764 40.82291388705217, -73.95055342532213 40.82291388705217, -73.95055342532213 40.822194713727676, -73.94983425199764 40.822194713727676))",POINT (-73.95019383865989 40.82255430038992),40.82255430038992,-73.95019383865989,10031,2.0,X,1926,1,430,396
165,"(109, 109, 116)",170,114,"POLYGON ((-73.95846433189145 40.81787967378073, -73.95846433189145 40.81859884710522, -73.95918350521593 40.81859884710522, -73.95918350521593 40.81787967378073, -73.95846433189145 40.81787967378073))",POINT (-73.95882391855369 40.81823926044298),40.81823926044298,-73.95882391855369,10027,10.0,,1926,1,165,397
390,"(132, 132, 133)",170,434,"POLYGON ((-73.95127259864661 40.82579058035013, -73.95127259864661 40.82650975367462, -73.9519917719711 40.82650975367462, -73.9519917719711 40.82579058035013, -73.95127259864661 40.82579058035013))",POINT (-73.95163218530885 40.82615016701238),40.82615016701238,-73.95163218530885,10031,2.0,,1926,1,390,398
529,"(158, 163, 173)",155,466,"POLYGON ((-73.94623838537522 40.82579058035013, -73.94623838537522 40.82650975367462, -73.94695755869971 40.82650975367462, -73.94695755869971 40.82579058035013, -73.94623838537522 40.82579058035013))",POINT (-73.94659797203747 40.82615016701238),40.82615016701238,-73.94659797203747,10031,4.0,,1926,1,529,399
373,"(120, 117, 114)",21,312,"POLYGON ((-73.95127259864661 40.813564633833785, -73.95127259864661 40.814283807158276, -73.9519917719711 40.814283807158276, -73.9519917719711 40.813564633833785, -73.95127259864661 40.813564633833785))",POINT (-73.95163218530885 40.813924220496034),40.813924220496034,-73.95163218530885,10027,4.0,,1926,1,373,400
589,"(114, 114, 116)",170,128,"POLYGON ((-73.94336169207729 40.828667273648094, -73.94336169207729 40.829386446972585, -73.94408086540177 40.829386446972585, -73.94408086540177 40.828667273648094, -73.94336169207729 40.828667273648094))",POINT (-73.94372127873955 40.829026860310336),40.829026860310336,-73.94372127873955,10031,5.0,X,1926,1,589,401
563,"(140, 139, 157)",172,494,"POLYGON ((-73.94480003872626 40.8279481003236, -73.94480003872626 40.828667273648094, -73.94551921205074 40.828667273648094, -73.94551921205074 40.8279481003236, -73.94480003872626 40.8279481003236))",POINT (-73.9451596253885 40.828307686985845),40.828307686985845,-73.9451596253885,10031,4.0,,1926,1,563,402
326,"(129, 131, 135)",155,251,"POLYGON ((-73.95271094529558 40.81500298048277, -73.95271094529558 40.81572215380726, -73.95343011862006 40.81572215380726, -73.95343011862006 40.81500298048277, -73.95271094529558 40.81500298048277))",POINT (-73.95307053195782 40.815362567145016),40.815362567145016,-73.95307053195782,10027,3.0,X,1926,1,326,403
503,"(119, 118, 122)",180,150,"POLYGON ((-73.94767673202419 40.83082479362157, -73.94767673202419 40.83154396694606, -73.94839590534868 40.83154396694606, -73.94839590534868 40.83082479362157, -73.94767673202419 40.83082479362157))",POINT (-73.94803631868643 40.83118438028382),40.83118438028382,-73.94803631868643,10031,3.0,,1926,1,503,404
564,"(125, 131, 143)",155,334,"POLYGON ((-73.94480003872626 40.828667273648094, -73.94480003872626 40.829386446972585, -73.94551921205074 40.829386446972585, -73.94551921205074 40.828667273648094, -73.94480003872626 40.828667273648094))",POINT (-73.9451596253885 40.829026860310336),40.829026860310336,-73.9451596253885,10031,4.0,,1926,1,564,405
96,"(116, 114, 107)",33,304,"POLYGON ((-73.9606218518649 40.813564633833785, -73.9606218518649 40.814283807158276, -73.96134102518938 40.814283807158276, -73.96134102518938 40.813564633833785, -73.9606218518649 40.813564633833785))",POINT (-73.96098143852716 40.813924220496034),40.813924220496034,-73.96098143852716,10027,2.0,,1926,1,96,406
98,"(124, 134, 151)",154,497,"POLYGON ((-73.9606218518649 40.81716050045624, -73.9606218518649 40.81787967378073, -73.96134102518938 40.81787967378073, -73.96134102518938 40.81716050045624, -73.9606218518649 40.81716050045624))",POINT (-73.96098143852716 40.81752008711849),40.81752008711849,-73.96098143852716,10027,5.0,,1926,1,98,407
156,"(111, 117, 127)",154,140,"POLYGON ((-73.95846433189145 40.81140711386031, -73.95846433189145 40.8121262871848, -73.95918350521593 40.8121262871848, -73.95918350521593 40.81140711386031, -73.95846433189145 40.81140711386031))",POINT (-73.95882391855369 40.81176670052255),40.81176670052255,-73.95882391855369,10027,2.0,,1926,1,156,408
366,"(132, 136, 143)",154,349,"POLYGON ((-73.9519917719711 40.82650975367462, -73.9519917719711 40.82722892699911, -73.95271094529558 40.82722892699911, -73.95271094529558 40.82650975367462, -73.9519917719711 40.82650975367462))",POINT (-73.95235135863334 40.82686934033686),40.82686934033686,-73.95235135863334,10031,3.0,,1926,1,366,409
340,"(140, 143, 148)",154,371,"POLYGON ((-73.95271094529558 40.82507140702564, -73.95271094529558 40.82579058035013, -73.95343011862006 40.82579058035013, -73.95343011862006 40.82507140702564, -73.95271094529558 40.82507140702564))",POINT (-73.95307053195782 40.82543099368788),40.82543099368788,-73.95307053195782,10031,2.0,,1926,1,340,410
442,"(225, 224, 220)",34,605,"POLYGON ((-73.94983425199764 40.83082479362157, -73.94983425199764 40.83154396694606, -73.95055342532213 40.83154396694606, -73.95055342532213 40.83082479362157, -73.94983425199764 40.83082479362157))",POINT (-73.95019383865989 40.83118438028382),40.83118438028382,-73.95019383865989,10031,3.0,,1926,1,442,411
290,"(140, 150, 167)",154,485,"POLYGON ((-73.95414929194455 40.820756367078694, -73.95414929194455 40.821475540403185, -73.95486846526903 40.821475540403185, -73.95486846526903 40.820756367078694, -73.95414929194455 40.820756367078694))",POINT (-73.95450887860677 40.82111595374094),40.82111595374094,-73.95450887860677,10031,3.0,,1926,1,290,412
609,"(155, 161, 171)",154,464,"POLYGON ((-73.94120417210384 40.8279481003236, -73.94120417210384 40.828667273648094, -73.94192334542832 40.828667273648094, -73.94192334542832 40.8279481003236, -73.94120417210384 40.8279481003236))",POINT (-73.94156375876608 40.828307686985845),40.828307686985845,-73.94156375876608,10031,2.0,X,1926,1,609,413
93,"(152, 156, 163)",154,479,"POLYGON ((-73.9606218518649 40.81140711386031, -73.9606218518649 40.8121262871848, -73.96134102518938 40.8121262871848, -73.96134102518938 40.81140711386031, -73.9606218518649 40.81140711386031))",POINT (-73.96098143852716 40.81176670052255),40.81176670052255,-73.96098143852716,10027,4.0,,1926,1,93,414
414,"(138, 146, 158)",153,381,"POLYGON ((-73.95055342532213 40.82579058035013, -73.95055342532213 40.82650975367462, -73.95127259864661 40.82650975367462, -73.95127259864661 40.82579058035013, -73.95055342532213 40.82579058035013))",POINT (-73.95091301198437 40.82615016701238),40.82615016701238,-73.95091301198437,10031,5.0,,1926,1,414,415
310,"(106, 104, 111)",182,107,"POLYGON ((-73.95343011862006 40.8200371937542, -73.95343011862006 40.820756367078694, -73.95414929194455 40.820756367078694, -73.95414929194455 40.8200371937542, -73.95343011862006 40.8200371937542))",POINT (-73.9537897052823 40.82039678041645),40.82039678041645,-73.9537897052823,10031,4.0,,1926,1,310,416
315,"(96, 99, 106)",157,281,"POLYGON ((-73.95343011862006 40.82363306037666, -73.95343011862006 40.82435223370115, -73.95414929194455 40.82435223370115, -73.95414929194455 40.82363306037666, -73.95343011862006 40.82363306037666))",POINT (-73.9537897052823 40.82399264703891),40.82399264703891,-73.9537897052823,10031,3.0,,1926,1,315,417
267,"(130, 118, 119)",251,516,"POLYGON ((-73.95486846526903 40.81859884710522, -73.95486846526903 40.81931802042971, -73.95558763859351 40.81931802042971, -73.95558763859351 40.81859884710522, -73.95486846526903 40.81859884710522))",POINT (-73.95522805193129 40.818958433767456),40.818958433767456,-73.95522805193129,10027,10.0,,1926,1,267,418
203,"(125, 133, 141)",148,332,"POLYGON ((-73.95702598524248 40.814283807158276, -73.95702598524248 40.81500298048277, -73.95774515856696 40.81500298048277, -73.95774515856696 40.814283807158276, -73.95702598524248 40.814283807158276))",POINT (-73.95738557190472 40.81464339382052),40.81464339382052,-73.95738557190472,10027,4.0,,1926,1,203,419
592,"(151, 152, 152)",127,491,"POLYGON ((-73.94336169207729 40.83082479362157, -73.94336169207729 40.83154396694606, -73.94408086540177 40.83154396694606, -73.94408086540177 40.83082479362157, -73.94336169207729 40.83082479362157))",POINT (-73.94372127873955 40.83118438028382),40.83118438028382,-73.94372127873955,10032,4.0,,1926,1,592,420
212,"(107, 111, 113)",141,112,"POLYGON ((-73.95702598524248 40.820756367078694, -73.95702598524248 40.821475540403185, -73.95774515856696 40.821475540403185, -73.95774515856696 40.820756367078694, -73.95702598524248 40.820756367078694))",POINT (-73.95738557190472 40.82111595374094),40.82111595374094,-73.95738557190472,10031,3.0,,1926,1,212,421
578,"(114, 118, 105)",55,89,"POLYGON ((-73.94408086540177 40.828667273648094, -73.94408086540177 40.829386446972585, -73.94480003872626 40.829386446972585, -73.94480003872626 40.828667273648094, -73.94408086540177 40.828667273648094))",POINT (-73.94444045206401 40.829026860310336),40.829026860310336,-73.94444045206401,10031,9.0,C,1926,1,578,422
392,"(150, 153, 152)",113,490,"POLYGON ((-73.95127259864661 40.82722892699911, -73.95127259864661 40.8279481003236, -73.9519917719711 40.8279481003236, -73.9519917719711 40.82722892699911, -73.95127259864661 40.82722892699911))",POINT (-73.95163218530885 40.827588513661354),40.82758851366136,-73.95163218530885,10031,3.0,,1926,1,392,423
172,"(85, 96, 79)",70,12,"POLYGON ((-73.95774515856696 40.80709207391337, -73.95774515856696 40.80781124723786, -73.95846433189145 40.80781124723786, -73.95846433189145 40.80709207391337, -73.95774515856696 40.80709207391337))",POINT (-73.9581047452292 40.80745166057561),40.80745166057561,-73.9581047452292,10027,3.0,,1926,1,172,424
368,"(150, 155, 150)",85,489,"POLYGON ((-73.9519917719711 40.8279481003236, -73.9519917719711 40.828667273648094, -73.95271094529558 40.828667273648094, -73.95271094529558 40.8279481003236, -73.9519917719711 40.8279481003236))",POINT (-73.95235135863334 40.828307686985845),40.828307686985845,-73.95235135863334,10031,3.0,,1926,1,368,425
140,"(138, 141, 140)",113,408,"POLYGON ((-73.95918350521593 40.81572215380726, -73.95918350521593 40.81644132713175, -73.95990267854042 40.81644132713175, -73.95990267854042 40.81572215380726, -73.95918350521593 40.81572215380726))",POINT (-73.95954309187817 40.8160817404695),40.8160817404695,-73.95954309187817,10027,3.0,,1926,1,140,426
76,"(92, 96, 81)",53,573,"POLYGON ((-73.96134102518938 40.81140711386031, -73.96134102518938 40.8121262871848, -73.96206019851387 40.8121262871848, -73.96206019851387 40.81140711386031, -73.96134102518938 40.81140711386031))",POINT (-73.96170061185163 40.81176670052255),40.81176670052255,-73.96170061185163,10027,8.0,X,1926,1,76,427
75,"(122, 125, 121)",74,172,"POLYGON ((-73.96134102518938 40.81068794053582, -73.96134102518938 40.81140711386031, -73.96206019851387 40.81140711386031, -73.96206019851387 40.81068794053582, -73.96134102518938 40.81068794053582))",POINT (-73.96170061185163 40.81104752719807),40.81104752719807,-73.96170061185163,10027,8.0,X,1926,1,75,428
139,"(63, 65, 56)",51,592,"POLYGON ((-73.95918350521593 40.81500298048277, -73.95918350521593 40.81572215380726, -73.95990267854042 40.81572215380726, -73.95990267854042 40.81500298048277, -73.95918350521593 40.81500298048277))",POINT (-73.95954309187817 40.815362567145016),40.815362567145016,-73.95954309187817,10027,3.0,,1926,1,139,429
