Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,Shape_Leng,Shape_Area,YearBin,percent1900,percent1930,percent1960,percent2000,percent2024,std_dev,mean_value,evenness,Longitude,Latitude
MN,1882,38,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1Q,504 WEST 111 STREET,R8,,,,,,,,,,N,D4,03,0,,504 W 111 OWNERS CORP,9936,47234,0,47234,0,0,0,0,0,0,2,1,6.0,44,44,108.33,91.83,108.0,79.0,,2,N,5,2,630000.0,3187350.0,29950.0,29950.0,1910,1989,0,Morningside Heights Historic District,,4.75,6.02,0.0,6.5,1,1018820038.0,0,0199,994151,232107,5d,,107N052,10703,,0.0,,1,,,18v2,412.071105852,10549.9591647,1900-1930,0.0,0.84375,0.03125,0.125,0.0,0.36349540058988367,0.2,0.5502132877753745,-73.96423686148297,40.80375043181108
MN,1882,42,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1B,518 WEST 111 STREET,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA,9948,43002,0,43002,0,0,0,0,0,0,2,1,6.0,32,32,108.33,91.83,108.0,79.0,,3,N,5,2,315000.0,1525500.0,296100.0,1433970.0,1925,1988,0,Morningside Heights Historic District,,4.32,6.02,0.0,6.5,1,1018820042.0,0,0199,994056,232160,5d,,107N052,10703,,0.0,,1,,,18v2,405.799822941,10251.7620014,1900-1930,0.0,0.825,0.05,0.1,0.025,0.3513367330638799,0.2,0.5692544519516028,-73.96457993100732,40.80389600818332
MN,1882,47,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1B,526 WEST 111 STREET,R8,,,,,,,,,,N,D1,03,0,,THOR 526 WEST 111TH S,9948,44681,0,44681,0,0,0,0,0,0,2,1,6.0,45,45,108.33,91.83,108.0,79.0,,3,N,5,2,495000.0,3002400.0,0.0,0.0,1925,1988,0,Morningside Heights Historic District,,4.49,6.02,0.0,6.5,1,1018820047.0,0,0199,993962,232212,5d,,107N052,10703,,0.0,,1,,,18v2,406.701001481,10294.6159733,1900-1930,0.0,0.8292682926829268,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.3536164819402816,0.2,0.5655844952051508,-73.96491939139005,40.804038837707125
MN,1882,51,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1Q,528 WEST 111 STREET,R8,,,,,,,,,,N,D4,03,0,,528 WEST OWNERS CORP.,8410,53085,0,53085,0,0,0,0,0,0,2,1,8.0,41,41,83.33,100.92,83.0,82.0,,3,N,5,2,630000.0,3022200.0,49550.0,49550.0,1910,0,0,Morningside Heights Historic District,,6.31,6.02,0.0,6.5,1,1018820051.0,0,0199,993876,232254,5d,,107N052,10703,,0.0,,1,,,18v2,375.997625122,8707.94735633,1900-1930,0.0,0.8095238095238095,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.34280753609382786,0.2,0.5834177442407258,-73.96522997079596,40.8041542102669
MN,1882,54,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1B,532 WEST 111 STREET,R8,,,,,,,,,,N,D4,03,0,,532 WEST OWNERS CORP,8410,53093,0,53093,0,0,0,0,0,0,2,1,8.0,40,40,83.33,100.92,83.0,82.0,,3,N,5,2,630000.0,2806650.0,39200.0,39200.0,1910,0,0,Morningside Heights Historic District,,6.31,6.02,0.0,6.5,1,1018820054.0,0,0199,993802,232295,5d,,107N052,10703,,0.0,,1,,,18v2,380.02112467,8919.79765852,1900-1930,0.0,0.8333333333333334,0.09523809523809523,0.047619047619047616,0.023809523809523808,0.3557910926193932,0.2,0.5621276181071289,-73.96549720748722,40.80426682429795
MN,1882,58,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1Q,536 WEST 111 STREET,R8,,,,C1-4,,,,,,N,D4,03,0,,536 OWNERS LTD,8410,47020,0,47020,0,0,0,0,0,0,2,1,8.0,40,40,83.33,100.92,83.0,82.0,,3,N,5,2,585000.0,3043350.0,24500.0,24500.0,1910,1988,0,Morningside Heights Historic District,,5.59,6.02,0.0,6.5,1,1018820058.0,0,0199,993730,232335,5d,Y,107N052,10703,,0.0,,1,,,18v2,372.020715019,8498.5110154,1900-1930,0.0,0.825,0.1,0.05,0.025,0.3513367330638799,0.2,0.5692544519516028,-73.96575722228047,40.80437669083698
MN,1882,61,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1B,2852 BROADWAY,R8,,,,C1-4,,,,,,N,O5,05,0,,"URBAN-SCAPE, LLC",3806,9345,9345,0,5539,3806,0,0,0,0,2,1,3.0,0,3,50.75,75.0,50.75,75.0,,3,N,3,2,225000.0,2173950.0,0.0,0.0,1920,1989,0,,,2.46,6.02,0.0,6.5,1,1018820061.0,0,0199,993672,232396,5c,Y,107N052,10703,,0.0,,1,,,18v2,271.037102658,4444.61224801,1900-1930,0.0,0.8205128205128205,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.3484727644839891,0.19999999999999998,0.5739329434316701,-73.96596663887975,40.80454418108936
MN,1882,63,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1B,2848 BROADWAY,R8,,,,C1-4,,,,,,N,C7,04,0,,2850 BROADWAY LLC,3750,12000,3000,9000,0,3000,0,0,0,0,2,1,4.0,15,17,50.17,75.0,50.0,60.0,,3,N,5,2,675000.0,2943450.0,0.0,0.0,1915,1981,0,,,3.2,6.02,0.0,6.5,1,1018820063.0,0,0199,993646,232350,5d,Y,107N052,10703,,0.0,,1,,,18v2,259.068367085,3966.63310847,1900-1930,0.0,0.8285714285714286,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.352831115292242,0.2,0.5668434295186838,-73.96606061827518,40.80441795143729
MN,1882,7501,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1A,527 CATHEDRAL PARKWAY,R8,,,,,,,,,,N,R4,03,0,,BRITANNIA CONDOMINIUM,10833,65822,0,47387,0,0,0,0,0,0,2,1,9.0,56,56,108.33,100.0,108.0,83.0,,0,N,5,5,541792.0,5147551.0,17150.0,17150.0,1920,0,0,Morningside Heights Historic District,,6.08,6.02,0.0,6.5,1,1018827501.0,312,0199,993914,232127,5d,,107N052,10703,,1018821001.0,08/25/1988,1,,,18v2,419.428093741,10983.4692783,1900-1930,0.0,0.8181818181818182,0.06060606060606061,0.09090909090909091,0.030303030303030304,0.347230945712272,0.20000000000000004,0.5759855274815905,-73.96509289399395,40.80380558871224
MN,1882,7502,109,199,6001,03,7,10025,E047,26,16,2310,1,09,1A,545 CATHEDRAL PARKWAY,R8,,,,C1-4,,,,,,N,RM,04,0,,,13638,141552,37565,79830,0,8812,28009,744,0,0,2,1,11.0,54,186,150.0,90.92,150.0,91.0,,3,N,3,5,2068182.0,17206935.0,0.0,3098141.0,2005,0,0,,,10.38,6.02,0.0,6.5,1,1018827502.0,1588,0199,993645,232270,5d,,107N052,10703,,1018820001.0,03/12/2007,1,,,18v2,491.426461114,14094.9527125,after 2000,0.0,0.8333333333333334,0.1,0.03333333333333333,0.03333333333333333,0.3559026084010437,0.2,0.561951485370069,-73.96606434233253,40.80419837451235
MN,1883,11,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,535 WEST 111 STREET,R8,,,,,,,,,,N,D1,03,0,,COLLEGE OF PHYSICAN &,7569,30460,0,30460,0,0,0,0,0,0,2,1,6.0,30,30,75.0,100.92,75.0,85.0,,2,N,5,2,360000.0,1669500.0,316800.0,1469160.0,1925,0,0,Morningside Heights Historic District,,4.02,6.02,0.0,6.5,1,1018830011.0,0,0199,993933,232404,5c,Y,107N052,10703,,0.0,,1,,,18v2,357.749914608,7746.34536939,1900-1930,0.0,0.8524590163934426,0.06557377049180328,0.06557377049180328,0.01639344262295082,0.3659081026516532,0.19999999999999998,0.5465853256707351,-73.96502386504906,40.80456585670623
MN,1883,14,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,529 WEST 111 STREET,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA,10092,43540,0,43540,0,0,0,0,0,0,2,1,6.0,37,37,100.0,100.92,100.0,85.0,,3,N,5,2,360000.0,1963350.0,291600.0,1590315.0,1920,0,0,Morningside Heights Historic District,,4.31,6.02,0.0,6.5,1,1018830014.0,0,0199,994010,232361,5d,Y,107N052,10703,,0.0,,1,,,18v2,415.150057091,10769.4708748,1900-1930,0.0,0.8833333333333333,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.38278946926186175,0.2,0.5224804116560008,-73.96474579453213,40.80444774882034
MN,1883,18,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,521 WEST 111 STREET,R8,,,,,,,,,,N,D1,03,0,,COLUMBIA UNIV CITY NY,10092,44780,2040,42740,0,0,0,0,0,2040,2,1,6.0,40,40,100.0,100.92,100.0,85.0,,3,N,5,2,273150.0,1177650.0,166622.0,718368.0,1903,0,0,Morningside Heights Historic District,,4.44,6.02,0.0,6.5,1,1018830018.0,0,0199,994098,232312,5d,Y,107N052,10703,,0.0,,1,,,18v2,409.290167589,10460.8167615,1900-1930,0.0,0.8688524590163934,0.04918032786885246,0.06557377049180328,0.01639344262295082,0.3747972667075045,0.19999999999999998,0.533621819666204,-73.96442800065446,40.8043131596588
MN,1883,22,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,515 WEST 111 STREET,R8,,,,,,,,,,N,D1,03,0,,SHERER RLTY CO INC,6308,26310,0,26310,0,0,0,0,0,0,2,1,6.0,35,35,62.5,100.92,63.0,86.0,,3,N,5,2,630000.0,2745450.0,0.0,0.0,1925,0,0,Morningside Heights Historic District,,4.17,6.02,0.0,6.5,1,1018830022.0,0,0199,994169,232273,5d,,107N052,10703,,0.0,,1,,,18v2,336.449541133,6624.48713721,1900-1930,0.0,0.8703703703703703,0.05555555555555555,0.07407407407407407,0.0,0.37620405693641634,0.2,0.5316263761136855,-73.96417159892356,40.804206035968136
MN,1883,25,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1R,507 WEST 111 STREET,R8,,,,,,,,,,N,D4,03,0,,BLENNERHASSET CORP,6307,26424,0,26424,0,0,0,0,0,0,2,1,6.0,24,24,62.5,100.92,63.0,83.0,,3,N,5,2,315000.0,1592550.0,73073.0,73073.0,1915,0,0,Morningside Heights Historic District,,4.19,6.02,0.0,6.5,1,1018830025.0,0,0199,994224,232242,5d,,107N052,10703,,0.0,,1,,,18v2,335.170046256,6557.11045108,1900-1930,0.0,0.851063829787234,0.06382978723404255,0.0851063829787234,0.0,0.3659327057445735,0.2,0.5465485765928078,-73.96397297960341,40.80412088758078
MN,1883,26,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,503 WEST 111 STREET,R8,,,,C1-4,,,,,,N,D4,03,0,,503W 111 ST HDFC,6913,18960,0,18960,0,0,0,0,0,0,2,1,6.0,30,30,82.5,100.92,82.5,86.42,,0,Y,5,0,135000.0,1347300.0,135000.0,1036190.0,1900,1997,0,Morningside Heights Historic District,,2.74,6.02,0.0,6.5,1,1018830026.0,0,0199,994279,232207,5d,,107S052,10703,,1018830030.0,12/23/1997,1,,,18v2,352.211192736,7232.61424985,1900-1930,0.0,0.85,0.05,0.1,0.0,0.3657184709581948,0.2,0.5468687401244036,-73.9637743667665,40.80402475995025
MN,1883,30,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,1046 AMSTERDAM AVENUE,R8,,,,C1-4,,,,,,N,D4,03,0,,HOUSING PRESERVATION,3808,26000,0,26000,0,0,0,0,0,0,2,1,6.0,24,24,115.4,150.0,51.0,85.0,,1,Y,3,2,180000.0,1950750.0,180000.0,1699902.0,1915,1985,0,,,6.83,6.02,0.0,6.5,1,1018830030.0,0,0199,994361,232212,5d,,107N052,10703,,1018830030.0,12/23/1997,1,,,18v2,298.155344127,5140.64558969,1900-1930,0.0,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,0.3632528908651568,0.2,0.5505806133382196,-73.96347816803284,40.80403839011833
MN,1883,36,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,1050 AMSTERDAM AVENUE,R8,,,,C1-4,,,,,,N,D3,03,0,X,ECHO APARTMENTS ASSOC,16090,67536,0,67536,0,0,0,0,0,0,2,1,9.0,94,94,86.5,175.0,56.0,134.0,,0,Y,5,0,405000.0,4581450.0,405000.0,4581450.0,1991,0,0,,,4.2,6.02,0.0,6.5,1,1018830036.0,0,0199,994374,232284,5d,,107N052,10703,,1018830036.0,08/30/2010,1,,,18v2,480.319059178,12406.0417468,1960-2000,0.0,0.8333333333333334,0.0625,0.10416666666666667,0.0,0.35679174208804526,0.2,0.5605510886238366,-73.96343110231052,40.80423599542463
MN,1883,40,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,508 WEST 112 STREET,R8,,,,,,,,,,N,D1,03,0,,"NUNZ REALTY, LLC",5046,32508,0,32508,0,0,0,0,0,0,2,1,8.0,31,31,50.0,100.92,50.0,83.0,,2,N,5,2,156150.0,620100.0,0.0,0.0,1910,0,0,,,6.44,6.02,0.0,6.5,1,1018830040.0,0,0199,994257,232343,5d,Y,107N052,10703,,0.0,,1,,,18v2,306.520348497,5170.97208063,1900-1930,0.0,0.875,0.0625,0.0625,0.0,0.37862828077152405,0.2,0.5282225592452868,-73.96385362999104,40.804398067476654
MN,1883,42,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,512 WEST 112 STREET,R8,,,,,,,,,,N,D1,03,0,,TRYSTEES IF COLUMBIA,5046,20784,0,20784,0,0,0,0,0,0,2,1,6.0,46,46,50.0,100.92,50.0,83.0,,2,N,5,2,360000.0,1432350.0,345600.0,1375056.0,1931,0,0,,,4.12,6.02,0.0,6.5,1,1018830042.0,0,0199,994214,232367,5d,Y,107N052,10703,,0.0,,1,,,18v2,305.100131926,5097.764791,1930-1960,0.0,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.0,0.3825791186237435,0.2,0.5227676831832713,-73.96400891502151,40.80446398946803
MN,1883,48,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,522 WEST 112 STREET,R8,,,,,,,,,,N,C1,02,0,,TRUSTEES OF COLUMBIA,5046,21180,0,21180,0,0,0,0,0,0,2,1,6.0,24,24,50.0,100.92,50.0,87.0,,2,N,5,2,180000.0,929700.0,142200.0,734464.0,1907,0,0,,,4.2,6.02,0.0,6.5,1,1018830048.0,0,0199,994083,232440,5c,,107N052,10703,,0.0,,1,,,18v2,308.219713097,5258.60199593,1900-1930,0.0,0.8888888888888888,0.041666666666666664,0.05555555555555555,0.013888888888888888,0.38572622703443726,0.19999999999999998,0.5185024648677615,-73.9644819947387,40.8046645011336
MN,1883,50,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,526 WEST 112 STREET,R8,,,,,,,,,,N,C1,02,0,,COLLEGE OF PHYSICAN &,5046,21180,0,21180,0,0,0,0,0,0,2,1,6.0,25,25,50.0,100.92,50.0,87.0,,3,N,5,2,270000.0,1230750.0,240300.0,1095369.0,1910,0,0,,,4.2,6.02,0.0,6.5,1,1018830050.0,0,0199,994038,232464,5c,,107N052,10703,,0.0,,1,,,18v2,308.699745193,5283.33920825,1900-1930,0.0,0.8873239436619719,0.04225352112676056,0.056338028169014086,0.014084507042253521,0.3848705911732019,0.20000000000000004,0.5196551881781468,-73.9646445052654,40.8047304244916
MN,1883,52,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,530 WEST 112 STREET,R8,,,,,,,,,,N,C1,02,0,,COLLEGE OF PHYSICAN &,5046,21180,0,21180,0,0,0,0,0,0,2,1,6.0,22,22,50.0,100.92,50.0,87.0,,2,N,5,2,270000.0,805500.0,240300.0,716895.0,1910,0,0,,,4.2,6.02,0.0,6.5,1,1018830052.0,0,0199,993993,232489,5c,,107N052,10703,,0.0,,1,,,18v2,309.30029694,5314.29328303,1900-1930,0.0,0.863013698630137,0.0547945205479452,0.0547945205479452,0.0273972602739726,0.3713314331086001,0.2,0.5386023956741236,-73.9648070146628,40.80479909234442
MN,1883,54,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,534 WEST 112 STREET,R8,,,,,,,,,,N,K2,05,0,X,TRUSTEES OF COLUMBIA,7569,12375,12375,0,0,12375,0,0,0,0,2,1,2.0,0,2,75.0,100.92,75.0,100.0,,3,N,5,1,342000.0,1381050.0,342000.0,1381050.0,1997,0,0,,,1.63,6.02,0.0,6.5,1,1018830054.0,0,0199,993940,232519,5c,,107N052,10703,,0.0,,1,,,18v2,347.220462274,7269.28345008,1960-2000,0.0,0.8591549295774648,0.056338028169014086,0.056338028169014086,0.028169014084507043,0.3692183071055987,0.2,0.541684947927335,-73.96499841424789,40.80488149236773
MN,1883,57,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,540 WEST 112 STREET,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA,5046,21573,0,21573,0,0,0,0,0,0,2,1,6.0,24,24,50.0,100.92,50.0,83.0,,1,N,5,2,196200.0,1031850.0,174618.0,918347.0,1920,0,0,,,4.28,6.02,0.0,6.5,1,1018830057.0,0,0199,993887,232549,5c,,107N052,10703,,0.0,,1,,,18v2,307.220004941,5207.04621591,1900-1930,0.0,0.8656716417910447,0.05970149253731343,0.04477611940298507,0.029850746268656716,0.3727759472974256,0.19999999999999998,0.5365153007146979,-73.96518981430688,40.80496389207216
MN,1883,59,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,2874 BROADWAY,R8,,,,C1-4,,,,,,N,H8,08,0,,TRUSTEES OF COLUMBIA,15771,123205,10000,0,0,10000,0,0,0,0,2,1,10.0,0,8,126.17,125.0,126.0,114.0,,2,Y,3,2,1064700.0,7125750.0,1000818.0,6698205.0,1908,0,0,Morningside Heights Historic District,,7.81,6.02,0.0,6.5,1,1018830059.0,0,0199,993802,232586,5c,,107N052,10703,,0.0,,1,,,18v2,516.751158366,15293.6569161,1900-1930,0.0,0.859375,0.0625,0.046875,0.03125,0.369325557181601,0.2,0.5415276456487694,-73.9654967934666,40.80506553918267
MN,1883,7501,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,545 WEST 111 STREET,R8,,,,C1-4,,,,,,N,RM,04,0,,545 WEST CORP,20813,160658,13011,150343,0,13011,0,0,0,0,2,1,10.0,122,128,0.47,0.0,76.0,0.0,,2,Y,3,2,1536300.0,13487401.0,134559.0,134559.0,1930,0,0,Morningside Heights Historic District,,7.72,6.02,0.0,6.5,1,1018837501.0,532,0199,993806,232470,5c,,107N052,10703,,1018830001.0,08/29/1988,1,,,18v2,665.200366815,21870.7405565,1930-1960,0.0,0.8666666666666667,0.06666666666666667,0.05,0.016666666666666666,0.3736085295243316,0.2,0.5353196826617288,-73.9654825099986,40.80474714680559
MN,1883,7502,109,199,5000,03,7,10025,E047,26,16,2310,1,09,1B,516 WEST 112 STREET,R8,,,,,,,,,,N,RM,04,0,,OWNER / AGENT,20184,72943,20740,46573,0,0,15110,0,0,5630,2,1,19.0,71,149,100.0,100.92,77.0,78.0,,2,N,5,2,526948.0,4952415.0,383107.0,2908235.0,1990,0,0,,,3.61,6.02,0.0,6.5,1,1018837502.0,718,0199,994149,232403,5c,Y,107N052,10703,,1018830044.0,11/15/1990,1,,,18v2,404.839781769,10239.8332654,1960-2000,0.0,0.8873239436619719,0.056338028169014086,0.056338028169014086,0.0,0.38525696873378534,0.2,0.5191340214771483,-73.96424364920249,40.80456287262178
MN,1884,1,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,2880 BROADWAY,R8,,,,C1-4,,,,,,N,O6,05,0,,TRUSTEES OF COLUMBIA,10092,59018,59018,0,47489,5529,0,0,0,6000,2,1,7.0,0,6,100.92,100.0,101.0,95.0,,0,N,3,5,720000.0,6572700.0,604800.0,5521068.0,1900,0,0,Morningside Heights Historic District,,5.85,6.02,0.0,6.5,1,1018840001.0,0,0199,993870,232737,5c,,107N052,10703,,0.0,,1,,,18v2,409.165773935,10454.9460387,1900-1930,0.0,0.9146341463414634,0.036585365853658534,0.036585365853658534,0.012195121951219513,0.3998066159540368,0.2,0.5002418457296136,-73.96525095128132,40.80547991879329
MN,1884,6,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,539 WEST 112 STREET,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA,10092,43050,0,43050,0,0,0,0,0,0,2,1,6.0,43,43,100.0,100.92,100.0,84.0,,2,N,5,2,405000.0,1628100.0,348300.0,1400166.0,1920,0,0,,,4.27,6.02,0.0,6.5,1,1018840006.0,0,0199,993959,232688,5c,,107N052,10703,,0.0,,1,,,18v2,416.725546948,10852.6869857,1900-1930,0.0,0.9047619047619048,0.047619047619047616,0.03571428571428571,0.011904761904761904,0.39442328517869796,0.19999999999999998,0.5070694530682138,-73.96492953929463,40.80534532994775
MN,1884,10,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,535 WEST 112 STREET,R8,,,,,,,,,,N,D9,03,0,X,TRUSTEES OF COLUMBIA,2523,11433,0,11433,0,0,0,0,0,0,2,1,6.0,12,12,25.0,100.92,25.0,87.92,,0,N,5,2,90000.0,527850.0,90000.0,527850.0,1906,0,0,,,4.53,6.02,0.0,6.5,1,1018840010.0,0,0199,994015,232656,5c,,107N052,10703,,0.0,,1,,,18v2,263.205535658,2775.7769396,1900-1930,0.0,0.9058823529411765,0.047058823529411764,0.03529411764705882,0.011764705882352941,0.39503843271484274,0.19999999999999998,0.5062798526190222,-73.96472730490483,40.80525743705225
MN,1884,11,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,531 WEST 112 STREET,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA,10100,75569,1301,74268,0,0,0,0,0,1301,2,1,8.0,41,41,100.0,100.92,100.0,85.0,,3,N,5,2,351450.0,1675350.0,319820.0,1524570.0,1912,0,0,,,7.48,6.02,0.0,6.5,1,1018840011.0,0,0199,994071,232626,5c,,107N052,10703,,0.0,,1,,,18v2,411.809531168,10594.0347061,1900-1930,0.0,0.9069767441860465,0.03488372093023256,0.046511627906976744,0.011627906976744186,0.3956394280880877,0.19999999999999998,0.50551078910659,-73.96452506812345,40.8051750332496
MN,1884,15,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,523 WEST 112 STREET,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA,7569,54567,0,54567,0,0,0,0,0,0,2,1,8.0,49,49,75.0,100.92,75.0,85.0,,3,N,5,2,360000.0,2296350.0,320400.0,2043752.0,1925,0,0,,,7.21,6.02,0.0,6.5,1,1018840015.0,0,0199,994148,232583,5c,,107N052,10703,,0.0,,1,,,18v2,360.390917365,7861.58778017,1900-1930,0.0,0.8735632183908046,0.05747126436781609,0.05747126436781609,0.011494252873563218,0.37744228261765167,0.20000000000000004,0.5298823387858675,-73.96424699594668,40.805056924172064
MN,1884,18,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,521 WEST 112 STREET,R8,,,,,,,,,,N,D3,03,0,,TRUSTEES OF COLUMBIA,9375,47731,0,47731,0,0,0,0,0,0,2,1,8.0,44,44,75.0,125.33,75.0,98.0,,3,Y,5,2,675000.0,2162700.0,641250.0,2054566.0,1920,0,0,,,5.09,6.02,0.0,6.5,1,1018840018.0,0,0199,994216,232548,5c,,107N052,10703,,0.0,,1,,,18v2,377.855890943,8259.61754294,1900-1930,0.0,0.8705882352941177,0.058823529411764705,0.058823529411764705,0.011764705882352941,0.37582665517560676,0.2,0.5321602305573265,-73.9640014221185,40.804960782374124
MN,1884,21,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,511 WEST 112 STREET,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA,6661,28374,0,28374,0,0,0,0,0,0,2,1,6.0,24,24,66.0,100.92,66.0,92.0,,3,N,5,2,270000.0,1632150.0,232200.0,1403649.0,1925,1987,0,,,4.26,6.02,0.0,6.5,1,1018840021.0,0,0199,994275,232513,5c,,107N052,10703,,0.0,,1,,,18v2,340.300137757,6831.81741616,1900-1930,0.0,0.8780487804878049,0.06097560975609756,0.06097560975609756,0.0,0.38026494411343553,0.2,0.5259490851578199,-73.96378835820063,40.80486465026787
MN,1884,24,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,509 WEST 112 STREET,R8,,,,,,,,,,N,D1,03,0,,TRUSTEES OF COLUMBIA,3431,15102,0,15102,0,0,0,0,0,0,2,1,6.0,18,18,34.0,100.92,34.0,87.0,,3,N,5,2,77850.0,724500.0,70844.0,659297.0,1925,0,0,,,4.4,6.02,0.0,6.5,1,1018840024.0,0,0199,994318,232489,5c,,107N052,10703,,0.0,,1,,,18v2,281.386028073,3732.27524693,1900-1930,0.0,0.8783783783783784,0.05405405405405406,0.06756756756756757,0.0,0.38047200703511225,0.2,0.5256628497661852,-73.96363307245387,40.80479872798365
MN,1884,29,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,1060 AMSTERDAM AVENUE,R8,,,,C1-4,,,,,,N,I6,08,0,X,AMSTERDAM NURSING HOM,17239,125992,125992,0,0,0,0,0,0,125992,2,1,15.0,0,2,51.83,200.0,44.0,156.0,,2,Y,3,2,1035000.0,9848700.0,1035000.0,9848700.0,1976,0,0,,,7.31,6.02,0.0,6.5,1,1018840029.0,0,0199,994409,232433,5c,Y,107N052,10703,,0.0,,1,,,18v2,613.015878375,18073.612591,1960-2000,0.0,0.84375,0.078125,0.078125,0.0,0.3619810401630174,0.2,0.5525151244314213,-73.96330445337495,40.80464491924066
MN,1884,36,109,199,4000,03,7,10025,E047,26,16,2310,1,09,1B,1064 AMSTERDAM AVENUE,R8,,,,C1-4,,,,,,N,I6,08,0,X,AMSTERDAM NURSING HOM,9000,49950,49950,0,0,2500,0,0,0,47450,2,2,15.0,0,0,150.0,60.0,150.0,60.0,,0,N,3,0,540000.0,7418700.0,540000.0,7418700.0,1900,0,0,,,5.55,6.02,0.0,6.5,1,1018840036.0,0,0199,994521,232466,5c,,107N052,10703,,0.0,,1,,,18v2,426.270130919,9334.72582373,1900-1930,0.0,0.803921568627451,0.09803921568627451,0.0784313725490196,0.0196078431372549,0.34001379531910897,0.2,0.5882114260219502,-73.96289984528266,40.80473536566665
